"","zip","city","state","metro","county_name","x2020_01"
"367","63123","Affton","MO","St. Louis","Saint Louis County",166428
"368","14580","Town of Webster","NY","Rochester","Monroe County",220241
"369","92630","Lake Forest","CA","Los Angeles-Long Beach-Anaheim","Orange County",729942
"370","66061","Olathe","KS","Kansas City","Johnson County",270028
"371","14221","Town Of Amherst","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",259226
"372","23451","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",429306
"373","94509","Antioch","CA","San Francisco-Oakland-Hayward","Contra Costa County",282916
"374","11208","New York","NY","New York-Newark-Jersey City","Kings County",559225
"375","11225","New York","NY","New York-Newark-Jersey City","Kings County",765300
"376","95758","Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",419876
"377","93306","Bakersfield","CA","Bakersfield","Kern County",218052
"378","60641","Chicago","IL","Chicago-Naperville-Elgin","Cook County",285666
"379","45601","Chillicothe","OH","Chillicothe","Ross County",125343
"380","78249","San Antonio","TX","San Antonio-New Braunfels","Bexar County",223865
"381","89123","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",309998
"382","21122","Pasadena","MD","Baltimore-Columbia-Towson","Anne Arundel County",326088
"383","89148","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",329846
"384","93307","Bakersfield","CA","Bakersfield","Kern County",189939
"385","77057","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",250405
"386","19446","Lansdale","PA","Philadelphia-Camden-Wilmington","Montgomery County",332322
"387","93535","Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",271232
"388","78254","San Antonio","TX","San Antonio-New Braunfels","Bexar County",226523
"389","94122","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",1463332
"390","33467","Greenacres","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",320521
"391","11101","New York","NY","New York-Newark-Jersey City","Queens County",977169
"392","77521","Baytown","TX","Houston-The Woodlands-Sugar Land","Harris County",187702
"393","93274","Tulare","CA","Visalia-Porterville","Tulare County",217245
"394","27707","Durham","NC","Durham-Chapel Hill","Durham County",272132
"395","46143","Greenwood","IN","Indianapolis-Carmel-Anderson","Johnson County",210947
"396","34293","Venice","FL","North Port-Sarasota-Bradenton","Sarasota County",241222
"397","29445","Goose Creek","SC","Charleston-North Charleston","Berkeley County",198030
"398","98133","Shoreline","WA","Seattle-Tacoma-Bellevue","King County",597441
"399","33321","Tamarac","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",208752
"400","75070","McKinney","TX","Dallas-Fort Worth-Arlington","Collin County",328095
"401","60660","Chicago","IL","Chicago-Naperville-Elgin","Cook County",258043
"402","28205","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",291409
"403","75002","Allen","TX","Dallas-Fort Worth-Arlington","Collin County",305152
"404","60453","Oak Lawn","IL","Chicago-Naperville-Elgin","Cook County",209094
"405","2301","Brockton","MA","Boston-Cambridge-Newton","Plymouth County",328645
"406","75043","Garland","TX","Dallas-Fort Worth-Arlington","Dallas County",207973
"407","93257","Porterville","CA","Visalia-Porterville","Tulare County",206097
"408","956","Ethel","LA","Baton Rouge","East Feliciana Parish",137414
"409","19020","Bensalem Township","PA","Philadelphia-Camden-Wilmington","Bucks County",282538
"410","28601","Hickory","NC","Hickory-Lenoir-Morganton","Catawba County",178276
"411","37167","Smyrna","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",256781
"412","99208","Spokane","WA","Spokane-Spokane Valley","Spokane County",305398
"413","31088","Warner Robins","GA","Warner Robins","Houston County",141077
"414","11204","New York","NY","New York-Newark-Jersey City","Kings County",882499
"415","93230","Hanford","CA","Hanford-Corcoran","Kings County",238897
"416","32246","Jacksonville","FL","Jacksonville","Duval County",210815
"417","11213","New York","NY","New York-Newark-Jersey City","Kings County",861310
"418","19720","New Castle","DE","Philadelphia-Camden-Wilmington","New Castle County",195140
"419","48823","East Lansing","MI","Lansing-East Lansing","Ingham County",217518
"420","70726","Denham Springs","LA","Baton Rouge","Livingston Parish",177566
"421","21222","Dundalk","MD","Baltimore-Columbia-Towson","Baltimore County",144392
"422","29579","Forestbrook","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",206291
"423","31419","Savannah","GA","Savannah","Chatham County",177016
"424","19120","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",123387
"425","11219","New York","NY","New York-Newark-Jersey City","Kings County",774242
"426","38655","Oxford","MS","Oxford","Lafayette County",202571
"427","22204","Arlington","VA","Washington-Arlington-Alexandria","Arlington County",546960
"428","27519","Cary","NC","Raleigh","Wake County",439613
"429","37040","Clarksville","TN","Clarksville","Montgomery County",171076
"430","27705","Durham","NC","Durham-Chapel Hill","Durham County",301645
"431","77346","Atascocita","TX","Houston-The Woodlands-Sugar Land","Harris County",222249
"432","93309","Bakersfield","CA","Bakersfield","Kern County",224531
"433","85282","Tempe","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",305390
"434","20874","Germantown","MD","Washington-Arlington-Alexandria","Montgomery County",312417
"435","29223","Columbia","SC","Columbia","Richland County",139595
"436","30909","Augusta","GA","Augusta-Richmond County","Richmond County",162564
"437","29485","Summerville","SC","Charleston-North Charleston","Dorchester County",237420
"438","28216","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",194833
"439","10032","New York","NY","New York-Newark-Jersey City","New York County",583056
"440","94541","Hayward","CA","San Francisco-Oakland-Hayward","Alameda County",658695
"441","94538","Fremont","CA","San Francisco-Oakland-Hayward","Alameda County",940345
"442","95076","Watsonville","CA","Santa Cruz-Watsonville","Santa Cruz County",609584
"443","36117","Montgomery","AL","Montgomery","Montgomery County",177949
"444","78748","Austin","TX","Austin-Round Rock","Travis County",315645
"445","76179","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",229950
"446","90802","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",403636
"447","33157","Village of Palmetto Bay","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",348449
"448","85383","Peoria","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",409617
"449","78251","San Antonio","TX","San Antonio-New Braunfels","Bexar County",197668
"450","60085","Waukegan","IL","Chicago-Naperville-Elgin","Lake County",132779
"451","78758","Austin","TX","Austin-Round Rock","Travis County",324983
"452","94513","Brentwood","CA","San Francisco-Oakland-Hayward","Contra Costa County",680161
"453","28215","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",204534
"454","32765","Oviedo","FL","Orlando-Kissimmee-Sanford","Seminole County",320193
"455","83646","Meridian","ID","Boise City","Ada County",349732
"456","17331","Penn Township","PA","York-Hanover","York County",188152
"457","60056","Mount Prospect","IL","Chicago-Naperville-Elgin","Cook County",308662
"458","32608","Gainesville","FL","Gainesville","Alachua County",231401
"459","90631","La Habra","CA","Los Angeles-Long Beach-Anaheim","Orange County",619881
"460","31907","Columbus","GA","Columbus","Muscogee County",94407
"461","30263","Newnan","GA","Atlanta-Sandy Springs-Roswell","Coweta County",195675
"462","92104","San Diego","CA","San Diego-Carlsbad","San Diego County",587287
"463","77375","Tomball","TX","Houston-The Woodlands-Sugar Land","Harris County",228782
"464","20852","North Bethesda","MD","Washington-Arlington-Alexandria","Montgomery County",479489
"465","37421","Chattanooga","TN","Chattanooga","Hamilton County",218589
"466","60637","Chicago","IL","Chicago-Naperville-Elgin","Cook County",150506
"467","92647","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",777947
"468","63021","Ballwin","MO","St. Louis","Saint Louis County",265817
"469","37129","Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",267563
"470","87124","Rio Rancho","NM","Albuquerque","Sandoval County",199777
"471","30906","Augusta","GA","Augusta-Richmond County","Richmond County",80654
"472","32792","Winter Park","FL","Orlando-Kissimmee-Sanford","Orange County",268054
"473","20020","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",391117
"474","33511","Brandon","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",233301
"475","15301","Washington","PA","Pittsburgh","Washington County",173270
"476","85204","Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",242030
"477","92154","San Diego","CA","San Diego-Carlsbad","San Diego County",502758
"478","59901","Kalispell","MT","Kalispell","Flathead County",319660
"479","77083","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",184793
"480","75211","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",171508
"481","30066","Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",277302
"482","21224","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",176872
"483","97045","Oregon City","OR","Portland-Vancouver-Hillsboro","Clackamas County",441528
"484","92618","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",901181
"485","85345","Peoria","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",229129
"486","78741","Austin","TX","Austin-Round Rock","Travis County",304061
"487","92115","San Diego","CA","San Diego-Carlsbad","San Diego County",549977
"488","83301","Twin Falls","ID","Twin Falls","Twin Falls County",219630
"489","63129","Oakville","MO","St. Louis","Saint Louis County",235203
"490","6516","West Haven","CT","New Haven-Milford","New Haven County",193417
"491","1960","Peabody","MA","Boston-Cambridge-Newton","Essex County",468423
"492","95355","Modesto","CA","Modesto","Stanislaus County",347769
"493","89110","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",232132
"494","11368","New York","NY","New York-Newark-Jersey City","Queens County",367412
"495","43015","Delaware","OH","Columbus","Delaware County",251989
"496","37027","Brentwood","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",638573
"497","85301","Glendale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",176391
"498","85022","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",296880
"499","11203","New York","NY","New York-Newark-Jersey City","Kings County",592728
"500","55124","Apple Valley","MN","Minneapolis-St. Paul-Bloomington","Dakota County",302919
"501","94587","Union City","CA","San Francisco-Oakland-Hayward","Alameda County",883896
"502","60608","Chicago","IL","Chicago-Naperville-Elgin","Cook County",271662
"503","78664","Round Rock","TX","Austin-Round Rock","Williamson County",254732
"504","33578","Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",219556
"505","33458","Jupiter","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",375125
"506","74133","Tulsa","OK","Tulsa","Tulsa County",193461
"507","95670","Rancho Cordova","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",360688
"508","11220","New York","NY","New York-Newark-Jersey City","Kings County",524174
"509","21061","Glen Burnie","MD","Baltimore-Columbia-Towson","Anne Arundel County",261904
"510","19104","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",177089
"511","92646","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",877193
"512","10031","New York","NY","New York-Newark-Jersey City","New York County",633855
"513","42701","Elizabethtown","KY","Elizabethtown-Fort Knox","Hardin County",171526
"514","11216","New York","NY","New York-Newark-Jersey City","Kings County",1015283
"515","98632","Longview","WA","Longview","Cowlitz County",273475
"516","28227","Mint Hill","NC","Charlotte-Concord-Gastonia","Mecklenburg County",228484
"517","79924","El Paso","TX","El Paso","El Paso County",113020
"518","23322","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",363248
"519","92620","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",957216
"520","38305","Jackson","TN","Jackson","Madison County",154152
"521","78753","Austin","TX","Austin-Round Rock","Travis County",280381
"522","70072","Marrero","LA","New Orleans-Metairie","Jefferson Parish",154276
"523","96706","Ewa Beach","HI","Urban Honolulu","Honolulu County",634724
"524","32825","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",257489
"525","97401","Eugene","OR","Eugene","Lane County",377069
"526","19067","Lower Makefield Township","PA","Philadelphia-Camden-Wilmington","Bucks County",395652
"527","75098","Wylie","TX","Dallas-Fort Worth-Arlington","Collin County",282611
"528","19134","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",78329
"529","60148","Lombard","IL","Chicago-Naperville-Elgin","DuPage County",265663
"530","73013","Edmond","OK","Oklahoma City","Oklahoma County",226220
"531","30101","Acworth","GA","Atlanta-Sandy Springs-Roswell","Cobb County",272522
"532","89074","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",324189
"533","30058","Lithonia","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",152977
"534","32303","Tallahassee","FL","Tallahassee","Leon County",154149
"535","33414","Wellington","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",385372
"536","95014","Cupertino","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",2128369
"537","98208","Everett","WA","Seattle-Tacoma-Bellevue","Snohomish County",494768
"538","53704","Madison","WI","Madison","Dane County",236788
"539","28655","Morganton","NC","Hickory-Lenoir-Morganton","Burke County",150329
"540","92376","Rialto","CA","Riverside-San Bernardino-Ontario","San Bernardino County",359561
"541","43229","Columbus","OH","Columbus","Franklin County",174603
"542","95112","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",865011
"543","78253","San Antonio","TX","San Antonio-New Braunfels","Bexar County",263591
"544","14094","North Tonawanda","NY","Buffalo-Cheektowaga-Niagara Falls","Niagara County",161734
"545","85008","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",234320
"546","28210","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",361671
