"","zip","state","state_name","city","x2020_01","region","division"
"498","85022","AZ","Arizona","Phoenix",296880,"West","Mountain"
"499","11203","NY","New York","New York",592728,"Northeast","Middle Atlantic"
"500","55124","MN","Minnesota","Apple Valley",302919,"Midwest","West North Central"
"501","94587","CA","California","Union City",883896,"West","Pacific"
"502","60608","IL","Illinois","Chicago",271662,"Midwest","East North Central"
"503","78664","TX","Texas","Round Rock",254732,"South","West South Central"
"504","33578","FL","Florida","Riverview",219556,"South","South Atlantic"
"505","33458","FL","Florida","Jupiter",375125,"South","South Atlantic"
"506","74133","OK","Oklahoma","Tulsa",193461,"South","West South Central"
"507","95670","CA","California","Rancho Cordova",360688,"West","Pacific"
"508","11220","NY","New York","New York",524174,"Northeast","Middle Atlantic"
"509","21061","MD","Maryland","Glen Burnie",261904,"South","South Atlantic"
"510","19104","PA","Pennsylvania","Philadelphia",177089,"Northeast","Middle Atlantic"
"511","92646","CA","California","Huntington Beach",877193,"West","Pacific"
"512","10031","NY","New York","New York",633855,"Northeast","Middle Atlantic"
"513","42701","KY","Kentucky","Elizabethtown",171526,"South","East South Central"
"514","11216","NY","New York","New York",1015283,"Northeast","Middle Atlantic"
"515","98632","WA","Washington","Longview",273475,"West","Pacific"
"516","28227","NC","North Carolina","Mint Hill",228484,"South","South Atlantic"
"517","79924","TX","Texas","El Paso",113020,"South","West South Central"
"518","23322","VA","Virginia","Chesapeake",363248,"South","South Atlantic"
"519","92620","CA","California","Irvine",957216,"West","Pacific"
"520","38305","TN","Tennessee","Jackson",154152,"South","East South Central"
"521","78753","TX","Texas","Austin",280381,"South","West South Central"
"522","70072","LA","Louisiana","Marrero",154276,"South","West South Central"
"523","96706","HI","Hawaii","Ewa Beach",634724,"West","Pacific"
"524","32825","FL","Florida","Orlando",257489,"South","South Atlantic"
"525","97401","OR","Oregon","Eugene",377069,"West","Pacific"
"526","19067","PA","Pennsylvania","Lower Makefield Township",395652,"Northeast","Middle Atlantic"
"527","75098","TX","Texas","Wylie",282611,"South","West South Central"
"528","19134","PA","Pennsylvania","Philadelphia",78329,"Northeast","Middle Atlantic"
"529","60148","IL","Illinois","Lombard",265663,"Midwest","East North Central"
"530","73013","OK","Oklahoma","Edmond",226220,"South","West South Central"
"531","30101","GA","Georgia","Acworth",272522,"South","South Atlantic"
"532","89074","NV","Nevada","Henderson",324189,"West","Mountain"
"533","30058","GA","Georgia","Lithonia",152977,"South","South Atlantic"
"534","32303","FL","Florida","Tallahassee",154149,"South","South Atlantic"
"535","33414","FL","Florida","Wellington",385372,"South","South Atlantic"
"536","95014","CA","California","Cupertino",2128369,"West","Pacific"
"537","98208","WA","Washington","Everett",494768,"West","Pacific"
"538","53704","WI","Wisconsin","Madison",236788,"Midwest","East North Central"
"539","28655","NC","North Carolina","Morganton",150329,"South","South Atlantic"
"540","92376","CA","California","Rialto",359561,"West","Pacific"
"541","43229","OH","Ohio","Columbus",174603,"Midwest","East North Central"
"542","95112","CA","California","San Jose",865011,"West","Pacific"
"543","78253","TX","Texas","San Antonio",263591,"South","West South Central"
"544","14094","NY","New York","North Tonawanda",161734,"Northeast","Middle Atlantic"
"545","85008","AZ","Arizona","Phoenix",234320,"West","Mountain"
"546","28210","NC","North Carolina","Charlotte",361671,"South","South Atlantic"
"547","45013","OH","Ohio","Hamilton",158909,"Midwest","East North Central"
"548","45044","OH","Ohio","Middletown",150380,"Midwest","East North Central"
"549","30083","GA","Georgia","Stone Mountain",162218,"South","South Atlantic"
"550","89103","NV","Nevada","Las Vegas",195246,"West","Mountain"
"551","32771","FL","Florida","Sanford",237088,"South","South Atlantic"
"552","12180","NY","New York","Troy",184514,"Northeast","Middle Atlantic"
"553","94080","CA","California","South San Francisco",1066646,"West","Pacific"
"554","92648","CA","California","Huntington Beach",1017540,"West","Pacific"
"555","92130","CA","California","San Diego",1171559,"West","Pacific"
"556","80016","CO","Colorado","Aurora",560928,"West","Mountain"
"557","27265","NC","North Carolina","High Point",182671,"South","South Atlantic"
"558","92105","CA","California","San Diego",457074,"West","Pacific"
"559","33433","FL","Florida","Boca Raton",305785,"South","South Atlantic"
"560","84404","UT","Utah","Ogden",264132,"West","Mountain"
"561","79424","TX","Texas","Lubbock",219654,"South","West South Central"
"562","47150","IN","Indiana","New Albany",153196,"Midwest","East North Central"
"563","41042","KY","Kentucky","Florence",179162,"South","East South Central"
"564","92122","CA","California","San Diego",754642,"West","Pacific"
"565","77373","TX","Texas","Spring",169474,"South","West South Central"
"566","67401","KS","Kansas","Salina",127063,"Midwest","West North Central"
"567","23455","VA","Virginia","Virginia Beach",303537,"South","South Atlantic"
"568","20910","MD","Maryland","Silver Spring",586319,"South","South Atlantic"
"569","29483","SC","South Carolina","Summerville",234888,"South","South Atlantic"
"570","39759","MS","Mississippi","Starkville",180541,"South","East South Central"
"571","8759","NJ","New Jersey","Manchester Township",171543,"Northeast","Middle Atlantic"
"572","85255","AZ","Arizona","Scottsdale",752815,"West","Mountain"
"573","2135","MA","Massachusetts","Boston",516903,"Northeast","New England"
"574","95648","CA","California","Lincoln",494487,"West","Pacific"
"575","19148","PA","Pennsylvania","Philadelphia",247564,"Northeast","Middle Atlantic"
"576","22407","VA","Virginia","Fredericksburg",291042,"South","South Atlantic"
"577","29588","SC","South Carolina","Socastee",191945,"South","South Atlantic"
"578","33015","FL","Florida","Country Club",272205,"South","South Atlantic"
"579","30047","GA","Georgia","Lilburn",244024,"South","South Atlantic"
"580","11354","NY","New York","New York",435443,"Northeast","Middle Atlantic"
"581","48439","MI","Michigan","Grand Blanc",192071,"Midwest","East North Central"
"582","92563","CA","California","Murrieta",449065,"West","Pacific"
"583","77070","TX","Texas","Houston",212704,"South","West South Central"
"584","27407","NC","North Carolina","Greensboro",148082,"South","South Atlantic"
"585","53711","WI","Wisconsin","Madison",321074,"Midwest","East North Central"
"586","75204","TX","Texas","Dallas",384389,"South","West South Central"
"587","7305","NJ","New Jersey","Jersey City",372373,"Northeast","Middle Atlantic"
"588","7047","NJ","New Jersey","North Bergen Township",410634,"Northeast","Middle Atlantic"
"589","90036","CA","California","Los Angeles",1631627,"West","Pacific"
"590","94112","CA","California","San Francisco",1146857,"West","Pacific"
"591","33463","FL","Florida","Greenacres",247032,"South","South Atlantic"
"592","75068","TX","Texas","Little Elm",277617,"South","West South Central"
"593","76137","TX","Texas","Fort Worth",224366,"South","West South Central"
"594","89147","NV","Nevada","Las Vegas",284009,"West","Mountain"
"595","78759","TX","Texas","Austin",505111,"South","West South Central"
"596","45140","OH","Ohio","Loveland",269198,"Midwest","East North Central"
"597","28025","NC","North Carolina","Concord",208741,"South","South Atlantic"
"598","94087","CA","California","Sunnyvale",1935704,"West","Pacific"
"599","27603","NC","North Carolina","Raleigh",256317,"South","South Atlantic"
"600","30075","GA","Georgia","Roswell",438743,"South","South Atlantic"
"601","2151","MA","Massachusetts","Revere",434796,"Northeast","New England"
"602","97124","OR","Oregon","Hillsboro",414931,"West","Pacific"
"603","10014","NY","New York","New York",1127991,"Northeast","Middle Atlantic"
"604","95125","CA","California","San Jose",1276760,"West","Pacific"
